session,audio,text,speaker_id,test_data
FC02-Session3-headMic-0113,/FC02/Session3/wav_headMic/0113.wav,OSCAR,FC02,0
FC02-Session3-headMic-0114,/FC02/Session3/wav_headMic/0114.wav,FITTING,FC02,1
FC02-Session3-headMic-0115,/FC02/Session3/wav_headMic/0115.wav,CITY,FC02,1
FC02-Session3-headMic-0116,/FC02/Session3/wav_headMic/0116.wav,HEART,FC02,1
FC02-Session3-headMic-0117,/FC02/Session3/wav_headMic/0117.wav,THORN,FC02,1
FC02-Session3-headMic-0118,/FC02/Session3/wav_headMic/0118.wav,IT EVENTUALLY BECAME A RATHER PROUD CLAIM,FC02,0
FC02-Session3-headMic-0119,/FC02/Session3/wav_headMic/0119.wav,TOP,FC02,0
FC02-Session3-headMic-0120,/FC02/Session3/wav_headMic/0120.wav,BROUGHT,FC02,1
FC02-Session3-headMic-0121,/FC02/Session3/wav_headMic/0121.wav,WITCH,FC02,0
FC02-Session3-headMic-0122,/FC02/Session3/wav_headMic/0122.wav,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY,FC02,0
FC02-Session3-headMic-0123,/FC02/Session3/wav_headMic/0123.wav,NOTHING HAS BEEN DONE YET TO TAKE ADVANTAGE OF THE ENABLING LEGISLATION,FC02,0
FC02-Session3-headMic-0124,/FC02/Session3/wav_headMic/0124.wav,ZERO,FC02,0
FC02-Session3-headMic-0125,/FC02/Session3/wav_headMic/0125.wav,SELL,FC02,0
FC02-Session3-headMic-0126,/FC02/Session3/wav_headMic/0126.wav,STUDENTS WATCHED AS HE GOT OUT,FC02,1
FC02-Session3-headMic-0127,/FC02/Session3/wav_headMic/0127.wav,I HAVE HAD MY BELL RUNG,FC02,1
FC02-Session3-headMic-0128,/FC02/Session3/wav_headMic/0128.wav,THOUGHT,FC02,1
FC02-Session3-headMic-0129,/FC02/Session3/wav_headMic/0129.wav,LOYAL,FC02,1
FC02-Session3-headMic-0130,/FC02/Session3/wav_headMic/0130.wav,NO,FC02,0
FC02-Session3-headMic-0131,/FC02/Session3/wav_headMic/0131.wav,SPIT,FC02,1
FC02-Session3-headMic-0132,/FC02/Session3/wav_headMic/0132.wav,LEAK,FC02,0
FC02-Session3-headMic-0133,/FC02/Session3/wav_headMic/0133.wav,HARP,FC02,1
FC02-Session3-headMic-0134,/FC02/Session3/wav_headMic/0134.wav,PART,FC02,1
FC02-Session3-headMic-0135,/FC02/Session3/wav_headMic/0135.wav,SEEDS,FC02,1
FC02-Session3-headMic-0136,/FC02/Session3/wav_headMic/0136.wav,TICKER,FC02,0
FC02-Session3-headMic-0137,/FC02/Session3/wav_headMic/0137.wav,THE OWNERS REGULARLY LOOK FOR PLUMBING LEAKS,FC02,0
FC02-Session3-headMic-0138,/FC02/Session3/wav_headMic/0138.wav,WICKED,FC02,1
FC02-Session3-headMic-0139,/FC02/Session3/wav_headMic/0139.wav,ZULU,FC02,0
FC02-Session3-headMic-0141,/FC02/Session3/wav_headMic/0141.wav,IT'S FUN TO ROAST MARSHMALLOWS ON A GAS BURNER,FC02,0
FC02-Session3-headMic-0142,/FC02/Session3/wav_headMic/0142.wav,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR,FC02,1
FC02-Session3-headMic-0143,/FC02/Session3/wav_headMic/0143.wav,THE WAIT FOR WORK CAN BE VERY LONG,FC02,0
FC02-Session3-headMic-0144,/FC02/Session3/wav_headMic/0144.wav,WHITE-CAPPED WAVES COVERED THE ENTIRE BAY,FC02,0
FC02-Session3-headMic-0145,/FC02/Session3/wav_headMic/0145.wav,THEN WE'D REALLY HAVE SOMEPLACE TO GO,FC02,0
FC02-Session3-headMic-0146,/FC02/Session3/wav_headMic/0146.wav,BED,FC02,0
FC02-Session3-headMic-0147,/FC02/Session3/wav_headMic/0147.wav,AND,FC02,0
FC02-Session3-headMic-0148,/FC02/Session3/wav_headMic/0148.wav,SHIP,FC02,0
FC02-Session3-headMic-0149,/FC02/Session3/wav_headMic/0149.wav,NEST,FC02,1
FC02-Session3-headMic-0150,/FC02/Session3/wav_headMic/0150.wav,KNOT,FC02,1
FC02-Session3-headMic-0151,/FC02/Session3/wav_headMic/0151.wav,FLICKER,FC02,0
FC02-Session3-headMic-0152,/FC02/Session3/wav_headMic/0152.wav,BREAD,FC02,0
FC02-Session3-headMic-0154,/FC02/Session3/wav_headMic/0154.wav,YOU WANT HIM TO DO WELL,FC02,0
FC02-Session3-headMic-0155,/FC02/Session3/wav_headMic/0155.wav,SICKER,FC02,0
FC02-Session3-headMic-0156,/FC02/Session3/wav_headMic/0156.wav,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS,FC02,0
FC02-Session3-headMic-0157,/FC02/Session3/wav_headMic/0157.wav,SIN,FC02,0
FC02-Session3-headMic-0158,/FC02/Session3/wav_headMic/0158.wav,MEAT,FC02,0
FC02-Session3-headMic-0159,/FC02/Session3/wav_headMic/0159.wav,NOBODY REALLY EXPECTS TO EVACUATE,FC02,1
FC02-Session3-headMic-0160,/FC02/Session3/wav_headMic/0160.wav,SLICKER,FC02,1
FC02-Session3-headMic-0161,/FC02/Session3/wav_headMic/0161.wav,TANGO,FC02,1
FC02-Session3-headMic-0162,/FC02/Session3/wav_headMic/0162.wav,HE REALLY CRUCIFIED HIM HE NAILED IT FOR A YARD LOSS,FC02,0
FC02-Session3-headMic-0163,/FC02/Session3/wav_headMic/0163.wav,SHEET,FC02,0
FC02-Session3-headMic-0164,/FC02/Session3/wav_headMic/0164.wav,TREAD,FC02,1
FC02-Session3-headMic-0165,/FC02/Session3/wav_headMic/0165.wav,SHELL,FC02,0
FC02-Session3-headMic-0166,/FC02/Session3/wav_headMic/0166.wav,X-RAY,FC02,0
FC02-Session3-headMic-0167,/FC02/Session3/wav_headMic/0167.wav,THE PAIR OF SHOES WAS NEW,FC02,0
FC02-Session3-headMic-0168,/FC02/Session3/wav_headMic/0168.wav,DICE,FC02,1
FC02-Session3-headMic-0169,/FC02/Session3/wav_headMic/0169.wav,THE HOTEL OWNER SHRUGGED,FC02,1
FC02-Session3-headMic-0170,/FC02/Session3/wav_headMic/0170.wav,HELP GREG TO PICK A PECK OF POTATOES,FC02,0
FC02-Session3-headMic-0171,/FC02/Session3/wav_headMic/0171.wav,GLITTER,FC02,1
FC02-Session3-headMic-0172,/FC02/Session3/wav_headMic/0172.wav,FORK,FC02,0
FC02-Session3-headMic-0173,/FC02/Session3/wav_headMic/0173.wav,SAID,FC02,0
FC02-Session3-headMic-0174,/FC02/Session3/wav_headMic/0174.wav,ONE,FC02,0
FC02-Session3-headMic-0175,/FC02/Session3/wav_headMic/0175.wav,SIP,FC02,1
FC02-Session3-headMic-0176,/FC02/Session3/wav_headMic/0176.wav,BITTER,FC02,1
FC02-Session3-headMic-0177,/FC02/Session3/wav_headMic/0177.wav,WITCH,FC02,0
FC02-Session3-headMic-0178,/FC02/Session3/wav_headMic/0178.wav,HAM,FC02,0
FC02-Session3-headMic-0179,/FC02/Session3/wav_headMic/0179.wav,I'M WILLING TO EXPERIMENT FOR THE FIRST TIME,FC02,0
FC02-Session3-headMic-0180,/FC02/Session3/wav_headMic/0180.wav,GET A CALICO CAT TO KEEP,FC02,0
FC02-Session3-headMic-0181,/FC02/Session3/wav_headMic/0181.wav,HE TOOK ME OUT ONE DAY,FC02,0
FC02-Session3-headMic-0182,/FC02/Session3/wav_headMic/0182.wav,ONLY LAWYERS LOVE MILLIONAIRES,FC02,0
FC02-Session3-headMic-0183,/FC02/Session3/wav_headMic/0183.wav,SPIT,FC02,1
FC02-Session3-headMic-0184,/FC02/Session3/wav_headMic/0184.wav,SPIT,FC02,1
FC02-Session3-headMic-0185,/FC02/Session3/wav_headMic/0185.wav,LITTER,FC02,0
FC02-Session3-headMic-0186,/FC02/Session3/wav_headMic/0186.wav,SINK,FC02,0
FC02-Session3-headMic-0187,/FC02/Session3/wav_headMic/0187.wav,RED,FC02,0
FC02-Session3-headMic-0188,/FC02/Session3/wav_headMic/0188.wav,NUT,FC02,0
FC02-Session3-headMic-0189,/FC02/Session3/wav_headMic/0189.wav,TWO,FC02,0
FC02-Session3-headMic-0190,/FC02/Session3/wav_headMic/0190.wav,NED,FC02,0
FC02-Session3-headMic-0191,/FC02/Session3/wav_headMic/0191.wav,DREAD,FC02,1
FC02-Session3-headMic-0192,/FC02/Session3/wav_headMic/0192.wav,SIT,FC02,0
FC02-Session3-headMic-0193,/FC02/Session3/wav_headMic/0193.wav,LEFT,FC02,0
FC02-Session3-headMic-0194,/FC02/Session3/wav_headMic/0194.wav,BEING ABLE TO DANCE CAN HELP TOO,FC02,0
FC02-Session3-headMic-0195,/FC02/Session3/wav_headMic/0195.wav,ZIP,FC02,1
FC02-Session3-headMic-0196,/FC02/Session3/wav_headMic/0196.wav,HAND,FC02,0
FC02-Session3-headMic-0197,/FC02/Session3/wav_headMic/0197.wav,YES,FC02,0
FC02-Session3-headMic-0198,/FC02/Session3/wav_headMic/0198.wav,REST,FC02,0
FC02-Session3-headMic-0199,/FC02/Session3/wav_headMic/0199.wav,A GOOD ATTITUDE IS UNBEATABLE,FC02,1
FC02-Session3-headMic-0200,/FC02/Session3/wav_headMic/0200.wav,PLEASE OPEN THE WINDOW QUICKLY,FC02,0
FC02-Session3-headMic-0201,/FC02/Session3/wav_headMic/0201.wav,HE IS DEFINITELY A NOTCH ABOVE US,FC02,1
FC02-Session3-headMic-0202,/FC02/Session3/wav_headMic/0202.wav,THOSE MUSICIANS HARMONIZE MARVELOUSLY,FC02,0
FC02-Session3-headMic-0203,/FC02/Session3/wav_headMic/0203.wav,ROCK,FC02,1
FC02-Session3-headMic-0204,/FC02/Session3/wav_headMic/0204.wav,IN,FC02,0
FC02-Session3-headMic-0205,/FC02/Session3/wav_headMic/0205.wav,DOWN,FC02,0
FC02-Session3-headMic-0206,/FC02/Session3/wav_headMic/0206.wav,MOST YOUNG RISE EARLY EVERY MORNING,FC02,0
FC02-Session3-headMic-0207,/FC02/Session3/wav_headMic/0207.wav,SIN,FC02,0
FC02-Session3-headMic-0208,/FC02/Session3/wav_headMic/0208.wav,WICKER,FC02,1
FC02-Session3-headMic-0209,/FC02/Session3/wav_headMic/0209.wav,SING,FC02,1
FC02-Session3-headMic-0210,/FC02/Session3/wav_headMic/0210.wav,HAND,FC02,0
FC02-Session3-headMic-0211,/FC02/Session3/wav_headMic/0211.wav,WE BOUGHT A BROWN CHAIR,FC02,0
FC02-Session3-headMic-0212,/FC02/Session3/wav_headMic/0212.wav,ROCK,FC02,1
FC02-Session3-headMic-0213,/FC02/Session3/wav_headMic/0213.wav,QUICKER,FC02,0
FC02-Session3-headMic-0214,/FC02/Session3/wav_headMic/0214.wav,FOUR,FC02,0
FC02-Session3-headMic-0215,/FC02/Session3/wav_headMic/0215.wav,SHOOT,FC02,0
FC02-Session3-headMic-0216,/FC02/Session3/wav_headMic/0216.wav,BEST,FC02,1
FC02-Session3-headMic-0217,/FC02/Session3/wav_headMic/0217.wav,SIERRA,FC02,1
FC02-Session3-headMic-0218,/FC02/Session3/wav_headMic/0218.wav,WE HAVE AN EXCELLENT TEAM,FC02,0
FC02-Session3-headMic-0219,/FC02/Session3/wav_headMic/0219.wav,UNIFORM,FC02,1
FC02-Session3-headMic-0220,/FC02/Session3/wav_headMic/0220.wav,HIM,FC02,1
FC02-Session3-headMic-0221,/FC02/Session3/wav_headMic/0221.wav,ROMEO,FC02,0
FC02-Session3-headMic-0222,/FC02/Session3/wav_headMic/0222.wav,TRAVEL IS ABOUT THE ONLY LEISURE WE HAVE,FC02,0
FC02-Session3-headMic-0223,/FC02/Session3/wav_headMic/0223.wav,SELL,FC02,0
FC02-Session3-headMic-0224,/FC02/Session3/wav_headMic/0224.wav,A,FC02,0
FC02-Session3-headMic-0227,/FC02/Session3/wav_headMic/0227.wav,NOD,FC02,0
FC02-Session3-headMic-0228,/FC02/Session3/wav_headMic/0228.wav,THIS IS A GOOD PLACE THOUGH SMALL,FC02,0
FC02-Session3-headMic-0229,/FC02/Session3/wav_headMic/0229.wav,NICE,FC02,1
FC02-Session3-headMic-0230,/FC02/Session3/wav_headMic/0230.wav,LIQUOR,FC02,0
FC02-Session3-headMic-0231,/FC02/Session3/wav_headMic/0231.wav,EACH ONE VOLUNTEERED TO JUMP FIRST,FC02,1
FC02-Session3-headMic-0232,/FC02/Session3/wav_headMic/0232.wav,KNOT,FC02,1
FC02-Session3-headMic-0233,/FC02/Session3/wav_headMic/0233.wav,UP,FC02,1
FC02-Session3-headMic-0234,/FC02/Session3/wav_headMic/0234.wav,BEG THAT GUARD FOR ONE GALLON OF GAS,FC02,0
FC02-Session3-headMic-0235,/FC02/Session3/wav_headMic/0235.wav,CHIP,FC02,1
FC02-Session3-headMic-0236,/FC02/Session3/wav_headMic/0236.wav,LOCK,FC02,0
FC02-Session3-headMic-0237,/FC02/Session3/wav_headMic/0237.wav,NO,FC02,0
FC02-Session3-headMic-0238,/FC02/Session3/wav_headMic/0238.wav,YANKEE,FC02,1
FC02-Session3-headMic-0239,/FC02/Session3/wav_headMic/0239.wav,YOU CAN RIDE STAGECOACH,FC02,0
FC02-Session3-headMic-0240,/FC02/Session3/wav_headMic/0240.wav,DID DAD DO ACADEMIC BIDDING,FC02,0
FC02-Session3-headMic-0241,/FC02/Session3/wav_headMic/0241.wav,VICTOR,FC02,1
FC02-Session3-headMic-0242,/FC02/Session3/wav_headMic/0242.wav,SAND,FC02,0
FC02-Session3-headMic-0243,/FC02/Session3/wav_headMic/0243.wav,TIN,FC02,0
FC02-Session3-headMic-0244,/FC02/Session3/wav_headMic/0244.wav,DRESS,FC02,1
FC02-Session3-headMic-0245,/FC02/Session3/wav_headMic/0245.wav,SOME HOTELS ARE AVAILABLE NEARBY,FC02,1
FC02-Session3-headMic-0246,/FC02/Session3/wav_headMic/0246.wav,NEAT,FC02,0
FC02-Session3-headMic-0247,/FC02/Session3/wav_headMic/0247.wav,ALTHOUGH ALWAYS ALONE WE SURVIVE,FC02,0
FC02-Session3-headMic-0248,/FC02/Session3/wav_headMic/0248.wav,DEAD,FC02,0
FC02-Session3-headMic-0249,/FC02/Session3/wav_headMic/0249.wav,WALK,FC02,1
FC02-Session3-headMic-0250,/FC02/Session3/wav_headMic/0250.wav,WHISKY,FC02,1
FC02-Session3-headMic-0251,/FC02/Session3/wav_headMic/0251.wav,RIGHT,FC02,0
FC02-Session3-headMic-0252,/FC02/Session3/wav_headMic/0252.wav,WIT,FC02,0
FC02-Session3-headMic-0253,/FC02/Session3/wav_headMic/0253.wav,I CALLED TWO DIFFERENT PAINTERS,FC02,0
FC02-Session3-headMic-0254,/FC02/Session3/wav_headMic/0254.wav,AIR,FC02,0
FC02-Session3-headMic-0255,/FC02/Session3/wav_headMic/0255.wav,CHEER,FC02,0
FC02-Session3-headMic-0256,/FC02/Session3/wav_headMic/0256.wav,STIMULATING DISCUSSIONS KEEP STUDENTS' ATTENTION,FC02,0
FC02-Session3-headMic-0257,/FC02/Session3/wav_headMic/0257.wav,HELP CELEBRATE YOUR BROTHER'S SUCCESS,FC02,0
FC02-Session3-headMic-0258,/FC02/Session3/wav_headMic/0258.wav,LAKE,FC02,0
FC02-Session3-headMic-0259,/FC02/Session3/wav_headMic/0259.wav,THREAD,FC02,0
FC02-Session3-headMic-0260,/FC02/Session3/wav_headMic/0260.wav,DREAD,FC02,1
FC02-Session3-headMic-0261,/FC02/Session3/wav_headMic/0261.wav,FORWARD,FC02,0
FC02-Session3-headMic-0262,/FC02/Session3/wav_headMic/0262.wav,FED,FC02,1
FC02-Session3-headMic-0263,/FC02/Session3/wav_headMic/0263.wav,SHEET,FC02,0
FC02-Session3-headMic-0264,/FC02/Session3/wav_headMic/0264.wav,DON'T DO CHARLIE'S DIRTY DISHES,FC02,0
FC02-Session3-headMic-0265,/FC02/Session3/wav_headMic/0265.wav,BACK,FC02,1
FC02-Session3-headMic-0266,/FC02/Session3/wav_headMic/0266.wav,SEW,FC02,0
FC02-Session3-headMic-0267,/FC02/Session3/wav_headMic/0267.wav,NO,FC02,0
FC02-Session3-headMic-0268,/FC02/Session3/wav_headMic/0268.wav,SORT,FC02,0
FC02-Session3-headMic-0269,/FC02/Session3/wav_headMic/0269.wav,BOOT,FC02,0
FC02-Session3-headMic-0270,/FC02/Session3/wav_headMic/0270.wav,SELECT,FC02,0
FC02-Session3-headMic-0271,/FC02/Session3/wav_headMic/0271.wav,SIN,FC02,0
FC02-Session3-headMic-0272,/FC02/Session3/wav_headMic/0272.wav,CATCH,FC02,0
FC02-Session3-headMic-0273,/FC02/Session3/wav_headMic/0273.wav,GOOSE,FC02,1
FC02-Session3-headMic-0274,/FC02/Session3/wav_headMic/0274.wav,HE PLAYED BASKETBALL THERE WHILE WORKING TOWARD A LAW DEGREE,FC02,0
FC02-Session3-headMic-0275,/FC02/Session3/wav_headMic/0275.wav,COCONUT CREAM PIE MAKES A NICE DESSERT,FC02,0
FC02-Session3-headMic-0276,/FC02/Session3/wav_headMic/0276.wav,RIDE,FC02,0
FC02-Session3-headMic-0277,/FC02/Session3/wav_headMic/0277.wav,MEAT,FC02,0
FC02-Session3-headMic-0278,/FC02/Session3/wav_headMic/0278.wav,WE SELECTED PLACES WHERE FAMILIES WILL BE WELCOME,FC02,0
FC02-Session3-headMic-0279,/FC02/Session3/wav_headMic/0279.wav,CAKES,FC02,0
FC02-Session3-headMic-0280,/FC02/Session3/wav_headMic/0280.wav,BILL,FC02,0
FC02-Session3-headMic-0281,/FC02/Session3/wav_headMic/0281.wav,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY,FC02,0
FC02-Session3-headMic-0282,/FC02/Session3/wav_headMic/0282.wav,SHORT,FC02,0
FC02-Session3-headMic-0283,/FC02/Session3/wav_headMic/0283.wav,IN,FC02,0
FC02-Session3-headMic-0284,/FC02/Session3/wav_headMic/0284.wav,SAID,FC02,0
FC02-Session3-headMic-0285,/FC02/Session3/wav_headMic/0285.wav,MENU,FC02,0
FC02-Session3-headMic-0286,/FC02/Session3/wav_headMic/0286.wav,CHAIR,FC02,1
FC02-Session3-headMic-0287,/FC02/Session3/wav_headMic/0287.wav,GOAT,FC02,1
FC02-Session3-headMic-0288,/FC02/Session3/wav_headMic/0288.wav,SHOOT,FC02,0
FC02-Session3-headMic-0289,/FC02/Session3/wav_headMic/0289.wav,SHIN,FC02,0
FC02-Session3-headMic-0290,/FC02/Session3/wav_headMic/0290.wav,BILL,FC02,0
FC02-Session3-headMic-0291,/FC02/Session3/wav_headMic/0291.wav,LEAK,FC02,0
FC02-Session3-headMic-0292,/FC02/Session3/wav_headMic/0292.wav,MUCH,FC02,0
FC02-Session3-headMic-0293,/FC02/Session3/wav_headMic/0293.wav,COAT,FC02,0
FC02-Session3-headMic-0294,/FC02/Session3/wav_headMic/0294.wav,SOME PREFER THE TRADITIONAL STEEL KIND,FC02,0
FC02-Session3-headMic-0295,/FC02/Session3/wav_headMic/0295.wav,CORK,FC02,0
FC02-Session3-headMic-0296,/FC02/Session3/wav_headMic/0296.wav,OLD,FC02,0
FC02-Session3-headMic-0297,/FC02/Session3/wav_headMic/0297.wav,WEEP,FC02,0
FC02-Session3-headMic-0298,/FC02/Session3/wav_headMic/0298.wav,BIBLICAL SCHOLARS ARGUE HISTORY,FC02,0
FC02-Session3-headMic-0299,/FC02/Session3/wav_headMic/0299.wav,HE,FC02,0
FC02-Session3-headMic-0300,/FC02/Session3/wav_headMic/0300.wav,RID,FC02,0
FC02-Session3-headMic-0301,/FC02/Session3/wav_headMic/0301.wav,QUART,FC02,0
FC02-Session3-headMic-0302,/FC02/Session3/wav_headMic/0302.wav,SHOT,FC02,0
FC02-Session3-headMic-0303,/FC02/Session3/wav_headMic/0303.wav,THERE IS DEFINITELY SOME LIGAMENT DAMAGE IN HIS KNEE,FC02,0
FC02-Session3-headMic-0304,/FC02/Session3/wav_headMic/0304.wav,SHEEP,FC02,0
FC02-Session3-headMic-0305,/FC02/Session3/wav_headMic/0305.wav,SHIP,FC02,0
FC02-Session3-headMic-0306,/FC02/Session3/wav_headMic/0306.wav,SNORT,FC02,0
FC02-Session3-headMic-0307,/FC02/Session3/wav_headMic/0307.wav,PORK,FC02,0
FC02-Session3-headMic-0308,/FC02/Session3/wav_headMic/0308.wav,IN FACT OUR WHOLE DEFENSIVE UNIT DID A GOOD JOB,FC02,0
FC02-Session3-headMic-0309,/FC02/Session3/wav_headMic/0309.wav,SKETCH,FC02,0
FC02-Session3-headMic-0310,/FC02/Session3/wav_headMic/0310.wav,WHO KNOWS WHAT YOU'LL DISCOVER ABOUT YOURSELF,FC02,0
FC02-Session3-headMic-0311,/FC02/Session3/wav_headMic/0311.wav,BLEND,FC02,0
FC02-Session3-headMic-0312,/FC02/Session3/wav_headMic/0312.wav,SHED,FC02,0
FC02-Session3-headMic-0313,/FC02/Session3/wav_headMic/0313.wav,THE FOUR BROTHERS LOOKED IDENTICAL,FC02,0
FC02-Session3-headMic-0314,/FC02/Session3/wav_headMic/0314.wav,SIDE,FC02,1
FC02-Session3-headMic-0315,/FC02/Session3/wav_headMic/0315.wav,RAKE,FC02,0
FC02-Session3-headMic-0316,/FC02/Session3/wav_headMic/0316.wav,DEAD,FC02,0
FC02-Session3-headMic-0318,/FC02/Session3/wav_headMic/0318.wav,SEW,FC02,0
FC02-Session3-headMic-0319,/FC02/Session3/wav_headMic/0319.wav,CRITICAL EQUIPMENT NEEDS PROPER MAINTENANCE,FC02,0
FC02-Session3-headMic-0320,/FC02/Session3/wav_headMic/0320.wav,COURT,FC02,1
FC02-Session3-headMic-0321,/FC02/Session3/wav_headMic/0321.wav,SEE,FC02,0
FC02-Session3-headMic-0322,/FC02/Session3/wav_headMic/0322.wav,SHOP,FC02,0
FC02-Session3-headMic-0323,/FC02/Session3/wav_headMic/0323.wav,HEAT,FC02,0
FC02-Session3-headMic-0324,/FC02/Session3/wav_headMic/0324.wav,EAT,FC02,0
FC02-Session3-headMic-0325,/FC02/Session3/wav_headMic/0325.wav,SUDDENLY MY REFLEXES ARE GONE,FC02,0
FC02-Session3-headMic-0326,/FC02/Session3/wav_headMic/0326.wav,GILL,FC02,0
FC02-Session3-headMic-0327,/FC02/Session3/wav_headMic/0327.wav,SHOW,FC02,0
FC02-Session3-headMic-0328,/FC02/Session3/wav_headMic/0328.wav,READ,FC02,0
FC02-Session3-headMic-0329,/FC02/Session3/wav_headMic/0329.wav,THE RESULTS WERE VERY DISAPPOINTING,FC02,0
FC02-Session3-headMic-0330,/FC02/Session3/wav_headMic/0330.wav,TUG,FC02,0
FC02-Session3-headMic-0331,/FC02/Session3/wav_headMic/0331.wav,CASH,FC02,0
FC02-Session3-headMic-0332,/FC02/Session3/wav_headMic/0332.wav,STRETCH,FC02,0
FC02-Session3-headMic-0333,/FC02/Session3/wav_headMic/0333.wav,STEAK,FC02,0
FC02-Session3-headMic-0334,/FC02/Session3/wav_headMic/0334.wav,RAY,FC02,0
FC02-Session3-headMic-0335,/FC02/Session3/wav_headMic/0335.wav,FORT,FC02,0
FC02-Session3-headMic-0336,/FC02/Session3/wav_headMic/0336.wav,LEE,FC02,0
FC02-Session3-headMic-0337,/FC02/Session3/wav_headMic/0337.wav,BEAT,FC02,0
FC02-Session3-headMic-0338,/FC02/Session3/wav_headMic/0338.wav,HOLD,FC02,0
FC02-Session3-headMic-0339,/FC02/Session3/wav_headMic/0339.wav,BREAD,FC02,0
FC02-Session3-headMic-0340,/FC02/Session3/wav_headMic/0340.wav,I'VE KEPT IT WITH ME EVER SINCE,FC02,0
FC02-Session3-headMic-0341,/FC02/Session3/wav_headMic/0341.wav,THAT'S WHAT LIFE IS REALLY ALL ABOUT,FC02,0
FC02-Session3-headMic-0342,/FC02/Session3/wav_headMic/0342.wav,RAKE,FC02,0
FC02-Session3-headMic-0343,/FC02/Session3/wav_headMic/0343.wav,THERE WAS ONLY ONE DECISION TO BE MADE,FC02,1
FC02-Session3-headMic-0344,/FC02/Session3/wav_headMic/0344.wav,RED,FC02,0
FC02-Session3-headMic-0345,/FC02/Session3/wav_headMic/0345.wav,FORK,FC02,0
FC02-Session3-headMic-0346,/FC02/Session3/wav_headMic/0346.wav,YES,FC02,0
FC02-Session3-headMic-0347,/FC02/Session3/wav_headMic/0347.wav,SHRED,FC02,0
FC02-Session3-headMic-0348,/FC02/Session3/wav_headMic/0348.wav,SIGHT,FC02,0
FC02-Session3-headMic-0349,/FC02/Session3/wav_headMic/0349.wav,THE FISH SWAM ACROSS THE POND,FC02,0
FC02-Session3-headMic-0351,/FC02/Session3/wav_headMic/0351.wav,SHE DOESN'T LIKE TO HAVE IT HANGING AROUND,FC02,0
FC02-Session3-headMic-0352,/FC02/Session3/wav_headMic/0352.wav,TORT,FC02,0
FC02-Session3-headMic-0353,/FC02/Session3/wav_headMic/0353.wav,MEATS,FC02,0
FC02-Session3-headMic-0354,/FC02/Session3/wav_headMic/0354.wav,LIFE IS SHORT AND PRECIOUS,FC02,0
FC02-Session3-headMic-0355,/FC02/Session3/wav_headMic/0355.wav,EAT,FC02,0
FC02-Session3-headMic-0356,/FC02/Session3/wav_headMic/0356.wav,SPORT,FC02,0
FC02-Session3-headMic-0357,/FC02/Session3/wav_headMic/0357.wav,YOUNG PEOPLE PARTICIPATE IN ATHLETIC ACTIVITIES,FC02,0
FC02-Session3-headMic-0358,/FC02/Session3/wav_headMic/0358.wav,TRESPASSERS CAN BE PROSECUTED AND FINED,FC02,0
FC02-Session3-headMic-0359,/FC02/Session3/wav_headMic/0359.wav,ETIQUETTE MANDATES COMPLIANCE WITH EXISTING REGULATIONS,FC02,0
FC02-Session3-headMic-0360,/FC02/Session3/wav_headMic/0360.wav,SEW,FC02,0
FC02-Session3-headMic-0361,/FC02/Session3/wav_headMic/0361.wav,A QUICK TOUCHDOWN RESULTED,FC02,0
FC02-Session3-headMic-0362,/FC02/Session3/wav_headMic/0362.wav,THE LITTLE GIRLS CUT LACY VALENTINES,FC02,0
FC02-Session3-headMic-0363,/FC02/Session3/wav_headMic/0363.wav,GAS,FC02,0
FC02-Session3-headMic-0364,/FC02/Session3/wav_headMic/0364.wav,DUG,FC02,0
FC02-Session3-headMic-0366,/FC02/Session3/wav_headMic/0366.wav,GEESE,FC02,0
FC02-Session3-headMic-0367,/FC02/Session3/wav_headMic/0367.wav,MILL,FC02,0
FC02-Session3-headMic-0368,/FC02/Session3/wav_headMic/0368.wav,BILL,FC02,0
FC02-Session3-headMic-0369,/FC02/Session3/wav_headMic/0369.wav,BARB'S GOLD BRACELET WAS A GRADUATION PRESENT,FC02,0
FC02-Session3-headMic-0370,/FC02/Session3/wav_headMic/0370.wav,REAP,FC02,0
FC02-Session3-headMic-0371,/FC02/Session3/wav_headMic/0371.wav,WRITE,FC02,0
FC02-Session3-headMic-0372,/FC02/Session3/wav_headMic/0372.wav,DILL,FC02,0
FC02-Session3-headMic-0373,/FC02/Session3/wav_headMic/0373.wav,FOUR,FC02,0
FC02-Session3-headMic-0374,/FC02/Session3/wav_headMic/0374.wav,CHOP,FC02,0
FC02-Session3-headMic-0375,/FC02/Session3/wav_headMic/0375.wav,LEND,FC02,0
FC02-Session3-headMic-0376,/FC02/Session3/wav_headMic/0376.wav,THREE,FC02,0
FC02-Session3-headMic-0377,/FC02/Session3/wav_headMic/0377.wav,FOE,FC02,0
FC02-Session3-headMic-0378,/FC02/Session3/wav_headMic/0378.wav,RISE,FC02,0
FC02-Session3-headMic-0379,/FC02/Session3/wav_headMic/0379.wav,HE ASKED YOU FOR A LOAN,FC02,0
FC02-Session3-headMic-0380,/FC02/Session3/wav_headMic/0380.wav,DO THEY MAKE ANY MONEY,FC02,0
